100_percent: RB intensifier 
everything_else: N NP nc proNN tWord vac 
evil_twin: N nc solution 
excel_at: VB tWord vc 
excel_in: VB tWord vc 
except_for: P /except/ 
except_that: SC 
exchange_offer: N nc solution 
executive_agency: N com nc 
executive_assistant: N job nc 
executive_branch: N nc orgHN 
executive_committee: N nc orgHN 
executive_council: N nc orgHN 
executive_publisher: N job nc 
executive_vice_president: N job nc 
exercise_bike: N nc tool 
exercise_recovery: N nc treatment 
exhaust_fan: N nc prod 
exhaust_pipe: N count nc prod tool 
exhaust_system: N nc tool 
exhaust_valve: N nc tool 
existentialist_philosopher: N nc per 
exit_ramp: N nc 
exocrine_gland: N bodyPart nc 
expansion_bit: N nc tool 
expansive_bit: N nc tool 
expected_development: N deverbal nc 
experience_designer: N job nc 
experimental_therapy: N nc treatment 
expert_witness: N nc ness per 
exploration_manager: N job nc 
exploration_well: N nc solution 
explosive_detection_system: N nc prod tool 
explosive_device: N nc prod 
explosive_trace_detection: N nc prod tool 
explosive_unit: N nc unit 
exponential_technology: N nc pt 
exposure_meter: N nc prod 
exposure_therapy: N nc treatment 
express_luxury_liner: N nc tool 
extended_care_facility: N com nc 
extended_daily_dialysis: N nc treatment 
extension_cord: N nc tool 
extension_phone: N nc tool 
extensive_work: N nc pt 
exterior_angle: N abstract nc 
external_angle: N abstract nc 
external_beam_radiotherapy: N nc treatment 
extinction_angle: N nc 
extra_effort: N nc pt 
extra_label_drug_use: N nc treatment 
extra_point: N nc unit 
extra_strength: N abstract nc 
extracapsular_cataract_extraction: N nc treatment 
extracorporeal_lithotripsy: N nc treatment 
extractable_nuclear_antigen_antibody_level: N abstract nc 
extrahepatic_bile_duct_cancer_cellular_diagnosis: N nc treatment 
extraintracranial_anastomosis: N nc treatment 
extreme_point: N nc 
extreme_right-winger: N nc per 
eye_clinic: N comHN nc 
eye_drop: N nc treatment 
eye_dropper: N nc tool 
eye_lavage: N nc treatment 
eye_liner: N nc prod 
eye_mask: N nc tool 
eye_protection: N nc treatment 
eye_refraction: N nc treatment 
eye_shadow: N nc prod 
eye_socket: N bodyPart nc 
eye_surgery: N nc treatment 
eyeglass_wearer: N nc per 
eyelid_reconstruction: N nc treatment 
f_layer: N nc 
f_region: N nc 
face-amount_certificate_company: N com nc 
face_angle: N abstract nc 
face_cleaner: N nc prod 
face_down: nt vtPer 
face_guard: N nc tool 
face_mask: N nc tool 
face_surgery: N nc treatment 
face_veil: N nc tool 
facial_nerve: N bodyPart component nc 
facial_nerve_surgery: N nc treatment 
facial_tissue: N nc prod 
facial_vein: N bodyPart nc 
facilities_coordinator: N job nc 
fact_sheet: N nc onV 
factor_VIII_level: N abstract nc 
factor_VII_level: N abstract nc 
factor_XII_level: N abstract nc 
factor_XI_level: N abstract nc 
factor_X_level: N abstract nc 
factory_ship: N nc tool 
fade_away: statePhy subC vi 
fade_out: VB statePhy subC vc 
fag_away: VB subC vc 
fag_out: VB suffer vc 
fahrenheit_thermometer: N nc tool 
failed_induction: N abstract nc nt 
fair_trade: N nc solution 
fairness_commission: N nc orgHN 
fairy_godmother: N nc per 
fait_accompli: N count nc 
fake_ass: A ac curse emph oral passion 
fake_bitch: N curse nc 
fake_fire: N nc prod 
fake_flame: N nc prod 
fake_out: VB nt vc 
fall_apart: chgConnect move sequence suffer vi 
fall_back: move statePhy vi 
fall_behind: quality subC vi 
fall_down: VB move subC vc 
fall_flat: VB beBad tWord vc 
fall_guy: N nc per 
fall_in_love_with: fondOf love vtPer 
fall_off: beBad quantChg separate subC vi 
fall_open: vi 
fall_out: chgFit communicate vi 
fall_over: move vi 
fall_short: VB quantChg tWord vc 
fall_short_of: VB nt quantChg vc 
fall_through: beBad vi 
fall_to: vi //howcanthisbeintransitive?ingeneral anyV+Prepcompoundistransitivebynature.hencedeleted.
falling_out: N abstract nc 
falling_profit: N nc nt 
falling_revenue: N nc nt 
falling_stock: N nc nt 
fallopian_tube: N bodyPart nc 
false_alert: N nc troubleW 
false_conception: N nc nt 
false_positive: N nc nt 
false_teeth: N nc tool 
false_witness: N nc ness per 
family_business: N com nc ness 
family_court: N nc orgHN 
family_history: N abstract nc 
family_man: N nc per 
family_medical_history: N abstract nc 
family_room: N nc 
family_therapy: N nc treatment 
family_unit: org 
fan_belt: N count nc tool 
fan_blade: N nc tool 
fan_dance: N nc tech 
fan_letter: N nc 
fan_mail: N nc 
fan_tracery: N nc tech 
fan_vaulting: N nc tech 
fancy_dress: N nc tool 
fancy_man: N nc per 
fancy_woman: N nc per 
fanjet_engine: N nc tool 
fanny_pack: N nc 
fantasy_life: N nc 
fantasy_world: N nc 
farce_comedy: N nc 
fare_forth: vi 
fare_increase: N nc tech 
farm_bill: N nc 
farm_boy: N nc per 
farm_building: N nc 
farm_club: N nc orgHN 
farm_girl: N nc per 
farm_hand: N job nc 
farm_machine: N nc tool 
farm_team: N nc orgHN 
farm_worker: N job nc 
farmer's_calendar: N nc 
farmer's_market: org 
farming_area: N nc 
fasciocutaneous_flap: N nc treatment 
fashion_arbiter: N job nc 
fashion_business: com ness 
fashion_consultant: N job nc 
fashion_designer: N job nc 
fashion_industry: org 
fashion_model: N job nc 
fashion_plate: N nc per 
fast_break: N nc tech 
fast_day: N nc timeUnit 
fast_electron_therapy: N nc treatment 
fast_lane: N nc 
fast_neutron_therapy: N nc treatment 
fast_reactor: N nc tool 
fast_service: N comfortW nc 
fast_time_scale: N nc unit 
fast_track: N nc 
fat_bitch: N nc troubleW 
fat_burning: N nc pt 
fat_cat: N nc per 
fat_cell: N bodyPart nc 
fat_farm: org 
fat_loss: N nc pt 
fat_metabolism: N nc 
fat_out: moreC vi 
fat_up: moreC vi 
fatality_rate: N nc unit 
father_figure: N nc per 
father_in_law: N nc relatives 
father_surrogate: N nc per 
fatigue_crack: N nc nt 
fatigue_duty: N job nc 
fatigue_party: count org 
fatten_out: VB moreC vc 
fatten_up: VB moreC vc 
fatty_tissue: N bodyPart nc 
faucial_tonsil: N bodyPart nc 
fault_line: N nc 
faux_pas: N abstract count nc 
favorite_son: N nc per 
favourite_son: N nc per 
fbi_agent: N job nc 
fda_food_code: N nc tool 
feather_bed: N nc tool 
feather_boa: N nc tool 
feature_film: N nc 
fecal_matter: N bodyPart nc 
fecal_occult_test: N nc tech 
fed_up: A ac annoy emph negAdj passion pred 
federal_agency: N nc orgHN 
federal_agent: N job nc 
federal_court: N nc orgHN 
federal_deficit: N nc 
federal_district: N nc 
federal_job_safety_law: N nc 
federal_office: N nc orgHN 
federal_official: N job nc 
federal_probe: N nc troubleW 
federal_savings_bank: org 
federal_tax_lien: N nc tech 
federation_of_tribes: N nc orgHN 
fee_simple: N nc 
fee_splitting: N nc tech 
fee_tail: N nc 
feed_contamination: N nc nt 
feedback_circuit: N nc tool 
feedback_loop: N nc tool 
feeder_line: N nc 
feeding_bottle: N count nc tool 
feeding_chair: N nc tool 
feel_like: VB linkV vc volition 
feldenkrais_method: N nc treatment 
felled_seam: N nc tool 
felt-tipped_pen: N nc tool 
felt_hat: N nc tool 
felt_tip: N nc tool 
felt_tip_pen: N nc tool 
female_bonding: N event nc 
female_chest: N bodyPart nc 
female_circumcision: N nc treatment 
female_contraceptive_device: N nc treatment 
female_genital_organ: N bodyPart nc 
female_genitalia: N bodyPart nc 
female_genitals: N bodyPart nc 
female_internal_reproductive_organ: N bodyPart nc 
female_offspring: N nc per 
female_reproductive_system: N bodyPart nc 
female_sterilization: N nc treatment 
female_sterilization_reversal: N nc treatment 
feminist_movement: org 
femme_fatale: N nc per 
femoral_artery: N bodyPart nc 
femoral_biceps: N bodyPart nc 
femoral_nerve: N bodyPart nc 
femoral_pulse: N bodyPart nc 
femoral_vein: N bodyPart nc 
femorofemoral_bypass: N nc treatment 
femoropopliteal_bypass: N nc treatment 
femorotibial_bypass: N nc treatment 
femur_intertrochanteric_osteotomy: N nc treatment 
femur_osteotomy: N nc treatment 
fence_line: N nc 
fence_mending: N nc tech 
fence_rail: N nc tool 
fencer's_mask: N nc tool 
fencing_mask: N nc tool 
fencing_stick: N nc tool 
fencing_sword: N nc tool 
fend_off: VB causeNotDo removeV vc 
fenestra_cochleae: N bodyPart nc 
fenestra_ovalis: N bodyPart nc 
fenestra_rotunda: N bodyPart nc 
fenestra_vestibuli: N bodyPart nc 
feng_shui: N nc tech 
feral_man: N nc per 
fermi_level: N nc unit 
ferris_wheel: N nc tool 
fertile_period: N nc timeUnit 
fertile_phase: N nc timeUnit 
fertility_rate: N nc unit 
fertilization_age: N nc timeUnit 
fertilization_in_vitro: N nc treatment 
fertilization_membrane: N bodyPart nc 
fetal_age: N nc unit 
fetal_circulation: N bodyPart nc 
fetal_growth: N nc pt 
fetal_heart_rate: N abstract nc 
fetal_membrane: N bodyPart nc 
fetal_monitor: N nc tool 
fetal_monitoring: N nc treatment 
fetal_movement: N event nc 
fetal_therapy: N nc treatment 
fetal_tissue_transplantation: N nc treatment 
fetlock_joint: N bodyPart nc 
fetter_bone: N bodyPart nc 
fetus_monitoring: N nc treatment 
feudal_lord: N nc per 
feudal_system: org 
fever_pitch: N nc unit 
few_and_far_between: RB idiomPP 
few_of: count pureDT quant 
few_other: pureDT 
few_such: pureDT 
fiat_money: N nc 
fiber-optic_transmission_system: N nc tool 
fiber_optics: N nc tech 
fibre-optic_transmission_system: N nc tool 
fibre_optic_cable: N nc tool 
fibre_optics: N nc tech 
fibrinolytic_therapy: N nc treatment 
fibrous_astrocyte: N bodyPart nc 
fibrous_joint: N bodyPart nc 
fibrovascular_bundle: N bodyPart nc 
fibula_graft: N nc treatment 
fibula_osteotomy: N nc treatment 
fibular_vein: N bodyPart nc 
fibulotibial_osteotomy: N nc treatment 
fiddle_away: VB subC vc 
fiduciary_duty: N nc 
fiduciary_relation: N nc 
field-effect_transistor: N nc tool 
field-sequential_color_television: N nc tool 
field-sequential_color_television_system: N nc tool 
field-sequential_color_tv: N nc tool 
field-sequential_color_tv_system: N nc tool 
field_artillery: N nc tool 
field_capacity: N nc unit 
field_coil: N nc tool 
field_collector: N job nc 
field_day: N event nc 
field_emission: N event nc 
field_emission_microscope: N nc tool 
field_equation: N nc 
field_event: N event nc 
field_game: N nc 
field_general: N job nc 
field_glass: N count nc tool 
field_glasses: N nc tool 
field_goal: N event nc 
field_guide: N nc 
field_gun: N nc tool 
field_hand: N job nc 
field_hockey: N nc 
field_hospital: N count nc 
field_house: N nc 
field_hut: N nc 
field_intensity: N nc unit 
field_judge: N job nc 
field_lens: N nc tool 
field_line: N nc 
field_magnet: N nc tool 
field_marshal: N job nc 
field_of_battle: N nc 
field_of_fire: N nc 
field_of_honor: N nc 
field_of_operation: N nc 
field_of_operations: N nc 
field_of_regard: N nc unit 
field_of_study: N nc 
field_of_view: N nc unit 
field_of_vision: N nc unit 
field_officer: N count job nc 
field_press_censorship: N nc tech 
field_service_representative: N job nc 
field_sport: N nc 
field_strength: N nc unit 
field_strength_unit: N nc unit 
field_tent: N nc 
field_test: N nc tech 
field_theory: N nc 
field_trial: N nc tech 
field_trip: N event nc 
field_winding: N nc tool 
field_work: N nc 
fielder's_choice: N nc 
fielding_average: N nc unit 
fierce_competition: N nc nt 
fifth_column: org 
fifth_columnist: N job nc 
fifth_cranial_nerve: N bodyPart nc 
fifth_wheel: N nc per 
fight_against: VB fight pt vc 
fight_down: VB attack fight vc 
fight_on: vi //thisisveryriskyas"on"isacommonprep.
fight_song: N nc 
fighter_aircraft: N nc tool 
fighter_pilot: N job nc 
fighting_chair: N nc 
figure_eight: N nc tech 
figure_loom: N nc tool 
figure_of_speech: N nc tech 
figure_out: VB perOrgV vc win 
figure_skate: N nc tool 
figure_skating: N nc tech 
figured-fabric_loom: N nc tool 
file_alloc_table: N nc tool 
file_cabinet: N nc tool 
file_clerk: N job nc 
file_folder: N nc tool 
file_name: N nc 
file_name_extension: N nc 
file_server: N nc tool 
file_system: N nc tool 
file_transfer_protocol: N nc tech 
filename_extension: N nc 
filing_cabinet: N nc tool 
filing_clerk: N job nc 
filing_system: N nc tech 
fill_up: VB moreC moveIn succeed vc 
filling_station: N com nc 
film_advance: N nc tool 
film_company: N com nc 
film_director: N job nc 
film_editing: N nc tech 
film_festival: N event nc 
film_industry: org 
film_maker: N job nc 
film_making: N nc tech 
film_producer: N job nc 
film_projector: N nc tool 
film_star: N count job nc 
film_writer: N job nc 
filter_bed: N nc 
filter_down: VB subC vc 
filter_off: VB removeV vc 
filter_tip: N nc tool 
filtering_operation: N nc treatment 
fin_keel: N nc tool 
final_cut: N event nc 
final_issue: N nc prod 
finance_committee: N nc orgHN 
finance_operations_manager: N job nc 
financial_aid: N nc 
financial_analyst: N count job nc 
financial_audit: N nc tech 
financial_backing: N nc tech 
financial_group: N comHN nc 
financial_institution: N com nc 
financial_officer: N job nc 
financial_organisation: N com nc 
financial_organization: N com nc 
financial_return: N nc pt 
financial_statement: N nc 
financial_year: N nc timeUnit 
financing_group: N comHN nc 
finder's_fee: N nc unit 
finding_of_fact: N nc 
finding_of_law: N nc 
fine_ass_bitch: N coolC nc 
fine_bitch: N coolC nc 
fine_dining: N good nc 
fine_edge: N nc solution 
fine_line: N count nc 
fine_structure: N nc unit 
finger's_breadth: N nc unit 
finger_alphabet: N count nc tech 
finger_amputation: N nc treatment 
finger_arthroplasty: N nc treatment 
finger_bowl: N count nc tool 
finger_cymbals: N nc tool 
finger_hole: N nc 
finger_lakes: N nc 
finger_plate: N count nc tool 
finger_replantation: N nc treatment 
finger_scan: N nc tech 
finger_scanning: N nc tech 
finger_spelling: N nc tech 
fingerprint_expert: N job nc 
fingerprint_man: N job nc 
fingerprint_specialist: N job nc 
finish_line: N nc 
finishing_line: N nc 
finnish_mark: N nc unit 
fipple_flute: N nc tool 
fire_alarm: N count nc tool 
fire_bell: N nc tool 
fire_brigade: N count nc orgHN 
fire_chief: N job nc 
fire_code: N nc tech 
fire_control: N nc tech 
fire_control_radar: N nc tool 
fire_control_system: N nc tool 
fire_department: N nc orgHN 
fire_door: N nc tool 
fire_drill: N nc tech 
fire_engine: N count nc tool 
fire_escape: N count nc 
fire_extinguisher: N count nc tool 
fire_fighter: N count job nc 
fire_hook: N nc tool 
fire_hose: N count nc tool 
fire_hydrant: N nc tool 
fire_insurance: N nc 
fire_iron: N nc tool 
fire_marshal: N job nc 
fire_marshall: N job nc 
fire_pit: N nc 
fire_resistant: A ac pt 
fire_sale: N nc tech 
fire_screen: N nc tool 
fire_ship: N nc tool 
fire_station: N nc 
fire_tongs: N nc tool 
fire_tower: N nc 
fire_trench: N nc tech 
fire_truck: N nc tool 
fire_up: promoteW vtPer 
fire_walker: N count nc per 
fire_walking: N nc tech 
fire_warden: N job nc 
fire_watcher: N count job nc 
fire_watching: N nc tech 
fireman's_ax: N nc tool 
fireman's_axe: N nc tool 
fireman's_carry: N nc tech 
firing_chamber: N nc 
firing_line: N count nc 
firing_mechanism: N nc tool 
firing_off: VB abstract vc 
firing_party: count org 
firing_pin: N nc tool 
firing_range: N nc 
firing_squad: org 
firm_up: VB promoteW vc 
firmer_chisel: N nc tool 
first_aid: N nc treatment 
first_aid_kit: N nc tool 
first_aid_station: N nc 
first_base: N nc 
first_baseman: N job nc 
first_birth: N nc 
first_class: N nc pt 
first_class_honours_degree: N nc 
first_class_mail: N nc 
first_cousin: N nc per 
first_cranial_nerve: N bodyPart nc 
first_degree: N nc unit 
first_estate: org 
first_gear: N nc 
first_grade: org 
first_issue: N nc prod 
first_lady: N job nc 
first_law_of_motion: N nc tech 
first_law_of_thermodynamics: N nc tech 
first_lieutenant: N job nc 
first_mate: N job nc 
first_nighter: N count nc per 
first_offender: N nc per 
first_order_correlation: N nc unit 
first_place_finish: N event nc 
first_quarter: N nc timeUnit 
first_rate: A ac emph good intensifier passion 
first_sacker: N nc per 
first_sergeant: N job nc 
first_state: N nc 
first_stomach: N bodyPart nc 
first_strike: N nc tech 
fiscal_quarter: N nc timeUnit 
fiscal_year: N nc timeUnit 
fischer_tropsch: N nc tech 
fish_bowl: N nc tool 
fish_canning: N nc tech 
fish_farm: org 
fish_fry: N event nc 
fish_joint: N nc tech 
fish_knife: N count nc tool 
fish_ladder: N nc 
fish_lure: N nc tool 
fish_scale: N bodyPart nc 
fish_tank: N nc tool 
fish_toxin: N nc nt 
fish_venom: N nc nt 
fisherman's_bend: N nc 
fisherman's_lure: N nc prod 
fisheye_lens: N nc tool 
fishing_boat: N nc tool 
fishing_gear: N nc tool 
fishing_licence: N nc 
fishing_license: N nc 
fishing_line: N count nc tool 
fishing_net: N nc tool 
fishing_permit: N nc 
fishing_pole: N nc tool 
fishing_rig: N nc tool 
fishing_rod: N count nc tool 
fishing_season: N nc timeUnit 
fishing_smack: N nc tool 
fishing_tackle: N nc tool 
fishing_vessel: N nc tool 
fishtail_bit: N nc tool 
fission_bomb: N nc tool 
fissure_of_rolando: N bodyPart nc 
fissure_of_sylvius: N bodyPart nc 
fitted_sheet: N nc tool 
five-star_admiral: N job nc 
five_star: N comfortW nc 
fix-it_shop: N com nc 
fix_up: VB beautify control correctW vc 
fixed-width_font: N nc tech 
fixed_annuity: N nc solution 
fixed_disk: N nc tool 
fixed_investment_trust: N com nc 
fixed_phagocyte: N bodyPart nc 
fixed_star: N nc 
fixed_storage: N nc tool 
fizzle_out: beBad subC vi 
flack_catcher: N nc per 
flag_captain: N count job nc 
flag_of_truce: N nc 
flag_officer: N job nc 
flag_out: vi 
flag_rank: N job nc 
flag_stop: N nc 
flagellated_cell: N bodyPart nc 
flak_catcher: N nc per 
flake_off: VB subC vc 
flame_cell: N bodyPart nc 
flame_stitch: N nc tech 
flanker_back: N job nc 
flare_pass: N nc tech 
flare_path: N count nc 
flare_star: N nc 
flare_up: VB goOut moreC nEmo vc 
flash_bulb: N nc tool 
flash_butt_welding: N nc tech 
flash_camera: N nc tool 
flash_card: N nc tool 
flash_flood: N event nc 
flash_lamp: N nc tool 
flash_memory: N nc tool 
flash_on: vi 
flash_point: N nc unit 
flash_welding: N nc tech 
flashlight_battery: N nc tool 
flat_arch: N nc tool 
flat_bench: N nc tool 
flat_cap: N nc tool 
flat_file: N nc tool 
flat_panel_display: N nc tool 
flat_tip_screwdriver: N nc tool 
flat_tire: N event nc 
flatbed_press: N nc tool 
flatten_out: VB subC vc 
flavor_system: N nc prod 
flavored_water: N nc prod 
flavotoxin_a: N nc nt 
flea_&_tick: N nc nt 
flea_and_tick: N nc nt 
flea_egg: N nc nt 
flea_life: N nc nt 
flea_life_cycle: N nc nt 
flea_market: org 
fleet_admiral: N job nc 
fleet_ballistic_missile_submarine: N nc tool 
flexible_joint: N nc tool 
flexible_sigmoidoscope: N nc tool 
flexible_sigmoidoscopy: N nc tech 
flick_knife: N nc tool 
flicker_out: suffer vi 
flight_attendant: N job nc 
flight_control: N nc 
flight_deck: N nc 
flight_engineer: N job nc 
flight_feather: N bodyPart nc 
flight_indicator: N nc tool 
flight_line: N nc 
flight_maneuver: N nc tech 
flight_of_stairs: N nc 
flight_of_steps: N nc 
flight_path: N nc 
flight_simulator: N nc tool 
flight_strip: N nc 
flight_surgeon: N job nc 
flip_chart: N nc tool 
flip_side: N nc 
floating-point_notation: N nc tech 
floating-point_number: N nc tech 
floating-point_operation: N nc 
floating-point_representation_system: N nc tech 
floating_bridge: N nc tool 
floating_dock: N nc tool 
floating_dry_dock: N nc tool 
floating_mine: N nc tool 
floating_voter: N nc per 
flood_control: N nc tech 
flood_lamp: N nc tool 
flood_out: VB attack vc 
flood_plain: N nc 
flood_tide: N count event nc 
floor_cleaner: N nc prod 
floor_joist: N nc tool 
floor_lamp: N nc tool 
floor_leader: N job nc 
floor_plan: N nc 
floor_polish: N nc prod 
floor_show: N event nc 
floppy_disk: N nc tool 
floral_envelope: N bodyPart nc 
florist_shop: N com nc 
flotation_device: N nc tool 
flour_bin: N nc tool 
flour_mill: N nc tool 
flow_chart: N nc tool 
flow_diagram: N nc tool 
flow_of_air: N nc unit 
flow_rate: N nc unit 
flow_sheet: N nc tool 
flower_arrangement: N nc tech 
flower_bed: N nc 
flower_chain: N nc tool 
flower_child: N nc per 
flower_garden: N nc 
flower_gardening: N nc tech 
flower_girl: N count nc per 
flower_head: N bodyPart nc 
flower_people: org 
flower_petal: N bodyPart nc 
flower_power: N nc tech 
flower_stalk: N bodyPart nc 
flower_store: N com nc 
flue_pipe: N nc tool 
flue_stop: N nc tool 
fluid_drachm: N nc unit 
fluid_dram: N nc unit 
fluid_drive: N nc tool 
fluid_mechanics: N nc 
fluid_ounce: N nc unit 
fluid_resuscitation: N nc treatment 
fluid_therapy: N nc treatment 
fluorescence_microscopy: N nc tech 
flush_away: VB clean removeV vc 
flush_toilet: N nc tool 
flushless_toilet: N nc tool 
flute_glass: N count nc tool 
flutter_kick: N nc tech 
flux_applicator: N nc tool 
flux_density: N nc unit 
flux_density_unit: N nc unit 
flux_unit: N nc unit 
fly_ball: N nc tech 
fly_bridge: N nc 
fly_by: vi 
fly_casting: N nc tech 
fly_front: N nc 
fly_rod: N nc tool 
fly_sheet: N nc tool 
fly_tent: N nc 
flying_boat: N nc tool 
flying_bomb: N count nc tool 
flying_bridge: N nc 
flying_buttress: N nc tech 
flying_drainpipe: N nc tool 
flying_field: N nc 
flying_jib: N nc tool 
flying_school: N nc orgHN 
flying_squad: count org 
focal_distance: N nc unit 
focal_length: N nc unit 
focal_point: N nc 
focal_ratio: N nc unit 
focus_on: VB pAttitude pred pt vc 
foetal_circulation: N bodyPart nc 
foetal_monitor: N nc tool 
foetal_movement: N event nc 
fog_up: VB botchW vc 
fold_up: VB attack chgForm vc 
folding_chair: N nc tool 
folding_door: N nc tool 
folding_money: N nc 
folding_saw: N nc tool 
folk_art: N nc 
folk_ballad: N nc 
folk_dance: N abstract count nc 
folk_dancer: N job nc 
folk_dancing: N nc 
folk_etymology: N nc 
folk_music: N nc 
folk_poet: N job nc 
follow_on: vi 
follow_through: VB vc win 
follow_up: VB beNormal mkBad treatment vc 
fontan_procedure: N nc treatment 
food_acceptability: N abstract deverbal nc 
food_adulteration: N nc nt 
food_allergen: N nc nt 
food_analysis: N nc tech 
food_belief: N abstract nc 
food_biopreservation: N nc tech 
food_bioprotection: N nc tech 
food_biosecurity: N nc tech 
food_biotechnology: N nc tech 
food_bioterrorism: N nc nt 
food_color: N nc prod unit 
food_colour: N nc prod unit 
food_composition: N abstract deverbal nc 
food_conservation: N nc tech 
food_container: N nc tool 
food_contaminant: N nc nt 
food_contamination: N nc nt 
food_control: N nc tech 
food_culture: org 
food_defence: N nc tech 
food_defense: N nc tech 
food_elevator: N nc tool 
food_evaluation: N nc tech 
food_fad: N event nc 
food_faddist: N nc per 
food_freezing: N nc tech 
food_hygiene: N nc tech 
food_irradiation: N nc tech 
food_labeling: N nc tech 
food_marking: N nc tech 
food_matrix: N nc unit 
food_nutrient_loss: N nc nt unit 
food_nutrient_retention: N nc unit up 
food_packaging: N nc prod tech 
food_packing: N nc tech 
food_pathogen: N nc nt 
food_policy: N nc tech 
food_pollution: N nc nt 
food_preservation: N nc tech 
food_protection: N nc tech up 
food_radiation: N nc tech 
food_rationing: N nc tech 
food_recall: N nc tech 
food_recovery: N nc tech 
food_research: N nc tech 
food_safety: N nc unit 
food_safety_education: N nc tech 
food_safety_training: N nc tech 
food_sanitation: N nc tech 
food_security: N nc tech 
food_shortage: N minusAmount nc nt 
food_storage: N nc tech 
food_store: N nc 
food_supply: N nc unit 
food_toxicology: N nc tech unit 
food_turner: N nc prod tool 
food_waste: N abstract nc 
food_wrapping: N nc prod tech 
foodborne_pathogen: N nc nt 
fool's_cap: N nc tool 
fool_around: enLive vi 
foot_amputation: N nc treatment 
foot_rule: N nc tool 
foot_surgery: N nc treatment 
football_field: N nc 
football_helmet: N nc tool 
football_hero: N nc per 
football_team: N com nc 
for_all_the_world: RB idiomPP 
for_better_of_for_worse: RB idiomPP 
for_better_or_worse: RB idiomPP 
for_fear_of: P perF 
for_no_reason: RB idiomPP 
for_now: RB idiomPP 
for_show: A ac idiomPP 
for_starters: RB idiomPP 
for_the_fun_of_it: RB idiomPP 
for_the_heck_of_it: RB idiomPP 
for_the_hell_of_it: RB idiomPP 
for_the_moment: RB idiomPP timeR 
for_the_sake_of: P /for/ 
for_the_win: RB good 
for_what_it's_worth: RB idiomPP 
for_whatever_reason: RB idiomPP 
for_whatever_reasons: RB idiomPP 
force_aside: VB removeV vc 
force_back: VB attack send vc 
force_down: VB attack vc 
force_feed: N nc prod 
force_feed_lubricating_system: N nc prod tool 
force_majeure: N abstract nc situation 
force_out: VB abstract chgInclude removeV vc 
force_pump: N nc tool 
force_unit: N nc unit 
forcing_out: VB abstract vc 
fore_plane: N nc tool 
forehead_flap: N nc treatment 
foreign_agent: N job nc 
foreign_mission: org 
foreign_office: N nc orgHN 
foreign_terrorist_organization: N nc orgHN 
forgetful_person: N nc per 
forklift_driver: N job nc 
forklift_operator: N job nc 
formal_garden: N nc 
former_armed_forces: org 
formula_feeding: N nc tech 
forstner_bit: N nc prod tool 
fortran_compiler: N nc tool 
fortran_program: N nc tool 
fortune_hunter: N nc per 
forward_passer: N nc per 
foster_brother: N count nc relatives 
foster_child: N nc relatives 
foster_daughter: N nc relatives 
foster_father: N nc relatives 
foster_mother: N nc relatives 
foster_parent: N nc relatives 
foster_sister: N nc relatives 
foster_son: N nc relatives 
foul-weather_gear: N nc tool 
foul_up: VB mkBad vc worsen 
foundation_garment: N nc tool 
foundation_stone: N count nc prod 
founding_father: N nc per 
fountain_pen: N count nc tool 
four-minute_man: N nc per 
four-stroke_engine: N nc tool 
four-stroke_internal_combustion_engine: N nc tool 
four-tailed_bandage: N nc tool 
four-wheel_drive: N nc tool 
fourth_estate: org 
fourth_of_july: N nc timeUnit 
fourth_quarter: N nc timeUnit 
fowling_piece: N nc tool 
fox_hunter: N nc per 
fracture_external_fixation: N nc treatment 
fracture_fixation: N nc treatment 
fracture_healing: N nc treatment 
fracture_immobilization: N nc treatment 
fracture_reduction: N nc treatment 
fracture_stimulation: N nc solution 
fracture_treatment: N nc treatment 
fragmentation_bomb: N nc prod 
francis_turbine: N nc tool 
franking_machine: N nc tool 
fraternal_twin: N nc per 
fraud_detection: N nc solution 
fraud_solution: N nc 
freak_out: VB abstract annoy vc 
free_of_charge: RB price pt 
free_port: N nc 
free_shit: N good nc 
free_skin_graft: N nc treatment 
free_state: N nc 
free_thyroxine_index_level: N abstract nc 
free_tissue_graft: N nc treatment 
free_zone: N nc 
freedom_fighter: N nc per 
freedom_rider: N nc per 
freeze_up: VB attack vc 
freezing_mixture: N count nc prod 
freight_elevator: N nc tool 
freight_liner: N nc tool 
freight_train: N nc tool 
french_academy: N nc orgHN 
french_canadian: N nc origin per 
french_person: N nc origin per 
french_polish: N nc tool 
french_polish_shellac: N nc tool 
french_region: N nc 
french_roof: N nc tool 
french_telephone: N nc tool 
freshen_up: VB clean promoteW vc 
freshman_class: N nc orgHN 
freudian_psychology: N nc treatment 
friction_clutch: N nc prod tool 
frighten_away: removeV vtPer 
frighten_off: annoy vtPer 
frigid_zone: N nc 
frock_coat: N nc tool 
from_bad_to_worse: RB idiomPP 
from_behind: P positioning 
from_day_one: RB idiomPP 
from_head_to_toe: RB idiomPP 
from_out_of_the_past: RB idiomPP 
from_rags_to_riches: RB idiomPP 
from_soup_to_nuts: A ac idiomPP 
from_the_horse's_mouth: A ac idiomPP 
from_the_outset: RB idiomPP 
from_the_sublime_to_the_ridiculous: RB idiomPP 
from_the_word_go: RB idiomPP 
front_end: N nc 
front_line: N nc 
front_man: N nc per 
front_page_entertainment_content_producer: N job nc 
front_projector: N nc tool 
front_yard: N nc 
frontal_cortex: N bodyPart nc 
frontal_gyrus: N bodyPart nc 
frontal_lobe: N bodyPart nc 
fruit_machine: N nc tool 
